"","Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"265",4-08-20,45,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"266",4-09-20,34,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"267",4-10-20,44,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"268",4-11-20,44,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"269",4-12-20,64,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"270",NA,84,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"271",NA,45,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"272",NA,41,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"273",NA,64,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"274",NA,77,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"275",NA,42,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"276",NA,61,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"277",NA,74,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"278",NA,49,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"279",NA,48,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"280",NA,40,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"281",NA,40,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"282",NA,39,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"283",NA,48,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"284",NA,67,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"285",NA,45,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"286",NA,54,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"287",5-01-20,80,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"288",5-02-20,87,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"289",5-03-20,84,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"290",5-04-20,49,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"291",5-05-20,45,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"292",5-06-20,47,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"293",5-07-20,54,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"294",5-08-20,51,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"295",5-09-20,67,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"296",5-10-20,61,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"297",5-11-20,80,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"298",5-12-20,64,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"299",NA,58,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"300",NA,50,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"301",NA,36,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"302",NA,26,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"303",NA,27,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"304",NA,38,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"305",NA,37,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"306",NA,36,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"307",NA,41,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"308",NA,30,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"309",NA,37,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"310",NA,41,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"311",NA,35,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"312",NA,23,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"313",NA,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"314",NA,22,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"315",NA,28,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"316",NA,30,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"317",NA,38,"Linville Falls","Ozone","Avery",35.972347,-81.933072
